time,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8
16:04:10,16.0,18.0,7.1,4.0,3.0,2.0,0.0,0.0
16:04:11,19.2,21.0,12.0,5.9,0.0,1.0,0.0,0.0
16:04:12,17.0,17.0,8.0,4.0,1.0,1.0,0.0,0.0
16:04:13,21.2,22.0,7.9,1.0,0.0,0.0,0.0,0.0
16:04:14,11.0,11.9,6.9,2.0,0.0,0.0,0.0,0.0
16:04:15,11.9,10.0,1.0,1.0,0.0,0.0,0.0,0.0
16:04:16,8.0,9.9,6.9,1.0,0.0,0.0,0.0,0.0
16:04:17,17.8,17.0,4.0,2.0,0.0,0.0,0.0,0.0
16:04:18,14.0,13.0,6.9,3.0,1.0,0.0,1.0,0.0
16:04:19,19.0,21.0,8.0,2.0,1.0,0.0,0.0,0.0
16:04:20,17.8,16.0,8.0,5.0,0.0,0.0,0.0,0.0
16:04:21,14.0,13.0,8.0,2.9,0.0,0.0,0.0,0.0
16:04:22,12.0,12.9,6.0,1.0,3.0,1.0,0.0,0.0
16:04:23,14.0,14.1,7.0,3.0,0.0,0.0,0.0,0.0
16:04:24,12.0,11.1,2.0,1.0,3.0,0.0,0.0,0.0
16:04:25,13.9,14.0,6.0,1.0,0.0,1.0,0.0,0.0
16:04:27,13.1,13.0,6.9,2.0,1.0,0.0,0.0,0.0
16:04:28,16.8,20.2,6.9,3.0,0.0,0.0,0.0,0.0
16:04:29,20.2,21.0,4.0,2.0,1.0,1.0,0.0,1.0
16:04:30,18.0,18.8,7.9,2.0,0.0,0.0,1.0,0.0
16:04:31,19.8,22.0,7.1,3.0,1.0,1.0,0.0,0.0
16:04:32,14.0,15.0,5.9,3.0,1.0,1.0,0.0,0.0
16:04:33,12.0,10.9,3.0,1.0,2.0,0.0,0.0,0.0
16:04:34,11.9,10.0,5.9,1.0,0.0,0.0,0.0,0.0
16:04:35,9.2,10.0,5.1,2.0,1.0,0.0,0.0,0.0
16:04:36,14.0,15.0,7.9,1.0,0.0,0.0,0.0,0.0
16:04:37,13.0,13.0,10.9,3.0,0.0,1.0,0.0,0.0
16:04:38,18.0,15.8,8.0,1.0,0.0,0.0,0.0,0.0
16:04:39,13.9,11.1,5.9,2.0,0.0,0.0,0.0,0.0
16:04:40,13.0,12.0,8.0,2.0,0.0,0.0,0.0,0.0
16:04:41,15.0,14.1,7.9,2.0,1.0,0.0,0.0,0.0
16:04:42,24.0,24.8,25.0,21.8,9.0,3.0,0.0,0.0
16:04:43,10.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0
16:04:44,20.0,20.0,7.0,2.0,0.0,0.0,0.0,0.0
16:04:45,24.0,21.0,8.0,4.0,1.0,1.0,0.0,0.0
16:04:46,22.0,22.0,7.8,3.0,2.0,1.0,0.0,0.0
16:04:47,18.4,17.2,5.1,4.0,1.0,0.0,0.0,0.0
16:04:48,11.9,11.9,6.0,1.0,0.0,0.0,0.0,0.0
16:04:49,11.0,9.0,6.9,1.0,0.0,0.0,0.0,0.0
16:04:50,22.0,21.0,7.0,3.0,1.0,0.0,0.0,0.0
16:04:51,17.2,19.8,6.0,7.9,0.0,1.0,1.0,0.0
16:04:52,28.0,25.0,11.9,3.0,0.0,0.0,0.0,0.0
16:04:53,30.0,28.3,13.0,6.9,2.0,0.0,0.0,0.0
16:04:54,16.0,13.0,6.1,0.0,0.0,0.0,0.0,0.0
16:04:55,11.0,11.0,2.9,1.0,0.0,0.0,0.0,0.0
16:04:56,21.0,21.0,11.1,3.0,1.0,0.0,0.0,0.0
16:04:57,23.0,22.0,10.9,4.0,2.0,2.0,1.0,0.0
16:04:58,28.3,28.3,11.1,4.0,3.0,2.0,2.0,1.0
16:04:59,18.0,16.8,8.9,3.0,2.0,1.0,0.0,0.0
16:05:00,18.0,20.0,6.0,3.0,2.0,2.0,1.0,0.0
16:05:01,18.0,17.2,7.9,2.0,0.0,0.0,0.0,0.0
16:05:02,21.8,20.8,5.0,2.0,0.0,1.0,0.0,0.0
16:05:03,17.2,19.0,7.0,2.0,1.0,0.0,0.0,0.0
16:05:04,28.3,28.0,10.9,9.0,1.0,1.0,0.0,0.0
16:05:05,28.7,27.6,11.1,5.0,3.0,4.0,0.0,0.0
16:05:06,36.4,35.6,16.8,11.0,6.9,7.9,3.0,2.0
16:05:07,35.0,30.3,39.4,27.0,17.2,21.0,16.8,10.9
16:05:08,37.0,36.4,10.0,5.0,3.9,4.0,0.0,0.0
16:05:09,30.3,29.7,17.2,11.0,7.1,7.0,3.0,1.0
16:05:10,33.0,32.3,10.9,3.0,3.9,0.0,0.0,0.0
16:05:11,34.3,34.3,24.2,17.0,8.0,12.0,4.0,1.0
16:05:12,30.3,30.3,24.2,15.2,8.1,12.0,4.0,3.0
16:05:13,38.0,35.0,22.2,16.8,13.0,11.9,8.9,5.0
16:05:14,37.8,37.4,16.0,6.0,9.8,4.0,1.0,0.0
16:05:15,35.6,33.3,13.7,4.0,2.0,0.0,0.0,0.0
16:05:16,38.0,33.3,25.3,18.2,9.9,12.0,5.0,2.0
16:05:17,31.3,32.0,12.0,5.0,0.0,1.0,0.0,0.0
16:05:18,35.0,35.4,10.0,3.0,4.0,2.0,0.0,0.0
16:05:19,66.0,67.0,13.0,4.0,2.0,2.0,2.9,2.0
16:05:20,56.4,59.4,9.0,3.0,0.0,0.0,0.0,0.0
16:05:21,18.0,20.8,7.0,3.0,1.0,0.0,0.0,0.0
16:05:22,29.0,22.2,7.9,5.9,2.0,1.0,0.0,0.0
16:05:23,16.0,19.0,8.9,2.0,1.0,1.0,0.0,0.0
16:05:24,23.0,19.0,5.1,2.0,2.0,0.0,0.0,0.0
16:05:25,27.0,26.0,16.0,7.9,2.0,2.0,1.0,1.0
16:05:26,27.0,22.8,12.9,5.0,2.0,1.0,1.0,0.0
16:05:27,21.0,17.2,13.0,2.0,1.0,1.0,0.0,0.0
16:05:28,22.8,20.0,7.9,3.0,0.0,0.0,0.0,1.0
16:05:29,15.2,22.2,9.0,2.0,1.0,0.0,0.0,0.0
16:05:30,44.6,46.5,5.9,1.0,0.0,1.0,0.0,0.0
16:05:31,26.0,27.0,6.0,1.0,0.0,0.0,0.0,0.0
16:05:32,21.8,21.0,10.0,2.0,0.0,1.0,0.0,0.0
16:05:33,18.2,15.8,5.0,1.0,0.0,0.0,0.0,0.0
16:05:34,20.8,18.0,13.0,3.0,2.0,2.0,1.0,0.0
16:05:35,23.0,24.2,10.0,2.0,0.0,1.0,0.0,0.0
16:05:36,20.0,22.8,7.9,3.0,0.0,0.0,0.0,0.0
16:05:37,19.0,18.0,11.0,3.0,2.0,0.0,0.0,0.0
16:05:38,14.9,15.2,10.0,1.0,0.0,0.0,0.0,0.0
16:05:39,14.0,17.0,11.0,2.0,0.0,0.0,0.0,0.0
16:05:40,13.0,14.0,9.0,4.0,1.0,1.0,0.0,0.0
16:05:41,58.0,49.5,6.9,2.0,0.0,0.0,0.0,0.0
16:05:42,55.4,55.0,8.1,3.0,2.0,1.0,0.0,1.0
16:05:43,17.0,21.0,7.9,2.9,0.0,0.0,0.0,0.0
16:05:44,23.2,25.0,8.1,4.0,3.0,1.0,2.0,1.0
16:05:45,23.0,19.0,8.0,5.0,2.0,2.0,0.0,0.0
16:05:46,25.0,22.0,6.0,4.0,1.0,0.0,0.0,0.0
16:05:47,13.9,14.9,7.9,2.0,0.0,0.0,0.0,1.0
16:05:48,15.2,15.8,5.9,2.0,0.0,2.0,0.0,0.0
16:05:49,18.6,16.0,5.0,2.0,0.0,0.0,0.0,0.0
16:05:50,17.2,18.0,8.0,3.0,1.0,1.0,1.0,0.0
16:05:51,12.0,13.0,6.9,1.0,0.0,0.0,0.0,0.0
16:05:52,13.9,12.1,9.0,3.0,1.0,0.0,0.0,0.0
16:05:53,18.0,15.0,5.9,2.0,2.0,0.0,0.0,0.0
16:05:54,18.2,20.2,3.0,4.0,0.0,0.0,0.0,0.0
16:05:55,26.3,26.0,23.0,13.0,6.0,3.0,1.0,0.0
16:05:56,31.7,29.0,21.8,12.9,6.9,2.0,1.0,0.0
16:05:57,25.0,22.0,9.0,5.0,2.0,1.0,1.0,0.0
16:05:58,21.2,20.2,8.0,5.9,1.0,0.0,0.0,0.0
16:05:59,21.8,21.0,13.0,4.0,2.0,2.0,1.0,1.0
16:06:00,17.0,16.8,9.9,3.0,2.0,0.0,0.0,0.0
16:06:01,13.0,12.9,5.0,2.0,0.0,0.0,0.0,0.0
16:06:02,17.0,17.2,7.0,3.0,0.0,1.0,0.0,0.0
16:06:03,20.8,19.0,11.0,3.0,2.0,1.0,1.0,0.0
16:06:04,18.2,21.0,6.9,3.0,1.0,0.0,0.0,0.0
16:06:05,18.8,18.0,10.0,3.0,0.0,0.0,0.0,0.0
16:06:06,17.2,15.2,7.9,2.0,0.0,0.0,0.0,0.0
16:06:07,13.9,13.9,8.0,3.0,1.0,1.0,0.0,0.0
16:06:08,17.0,17.2,8.9,2.0,1.0,0.0,0.0,0.0
16:06:09,24.0,23.5,5.1,3.0,0.0,2.0,0.0,0.0
16:06:10,15.0,16.2,16.0,6.1,3.0,4.0,1.0,0.0
16:06:11,19.0,19.2,15.0,10.9,7.9,2.0,1.0,0.0
16:06:12,9.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0
16:06:13,19.0,16.0,6.1,1.0,0.0,1.0,0.0,0.0
16:06:14,15.8,15.0,9.9,3.0,1.0,1.0,1.0,2.0
16:06:15,19.2,22.0,13.1,4.0,2.0,0.0,0.0,0.0
16:06:16,16.0,15.2,8.9,3.0,2.0,0.0,0.0,0.0
16:06:17,14.0,14.0,8.0,2.0,0.0,0.0,0.0,0.0
16:06:18,14.9,13.9,6.0,1.0,0.0,0.0,0.0,0.0
16:06:19,11.0,11.1,6.9,2.0,0.0,0.0,0.0,0.0
16:06:20,16.0,15.0,5.1,1.0,0.0,1.0,0.0,0.0
16:06:21,10.1,11.0,5.0,2.0,0.0,0.0,0.0,1.0
16:06:22,10.0,9.0,6.9,0.0,0.0,0.0,0.0,0.0
16:06:23,11.9,10.9,6.0,2.9,0.0,0.0,0.0,0.0
16:06:24,21.0,22.2,6.9,2.0,1.9,1.0,0.0,0.0
16:06:25,10.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0
16:06:26,14.0,13.9,5.9,1.0,0.0,0.0,0.0,0.0
16:06:27,10.9,9.1,5.9,2.0,0.0,0.0,0.0,0.0
16:06:28,11.0,10.9,5.0,1.0,0.0,0.0,0.0,0.0
16:06:29,12.0,12.0,6.0,0.0,1.0,0.0,0.0,0.0
16:06:30,27.0,26.0,10.0,5.0,2.0,2.0,2.0,1.0
16:06:31,27.0,27.0,9.0,3.0,0.0,0.0,0.0,0.0
16:06:32,19.0,16.0,7.1,3.0,1.0,0.0,0.0,0.0
16:06:33,23.0,23.0,29.7,19.0,9.9,6.0,0.0,0.0
16:06:34,12.0,12.1,4.0,3.0,1.0,1.0,0.0,0.0
16:06:35,13.1,14.7,8.0,1.0,0.0,0.0,0.0,0.0
16:06:36,14.7,13.1,5.9,3.0,0.0,0.0,0.0,0.0
16:06:37,19.2,19.8,8.9,3.0,1.0,2.9,0.0,0.0
16:06:38,27.7,24.2,13.1,4.0,1.0,0.0,1.0,0.0
16:06:39,13.1,12.0,7.0,3.0,1.0,1.0,1.0,0.0
16:06:40,19.0,17.8,7.9,1.0,0.0,0.0,0.0,0.0
16:06:41,11.1,10.1,6.9,2.0,2.0,1.0,0.0,0.0
16:06:42,23.8,21.8,10.0,3.0,0.0,0.0,0.0,0.0
16:06:43,29.0,24.2,7.1,3.0,1.0,0.0,1.0,0.0
16:06:44,16.2,15.0,6.0,2.0,1.0,1.0,0.0,0.0
16:06:45,22.8,25.3,26.0,18.0,8.1,5.0,0.0,1.0
16:06:46,13.1,14.0,7.9,3.0,1.0,1.0,1.0,0.0
16:06:47,13.9,11.9,5.0,0.0,0.0,0.0,0.0,0.0
16:06:48,21.0,19.2,11.0,4.9,3.0,4.0,2.0,1.0
16:06:49,29.0,30.0,13.0,5.0,0.0,1.0,0.0,0.0
16:06:50,36.4,34.0,8.9,4.0,2.0,0.0,0.0,0.0
16:06:51,15.8,15.0,3.0,1.0,0.0,1.0,0.0,0.0
16:06:52,13.3,13.0,6.0,0.0,0.0,0.0,0.0,0.0
